lon,lat,owner,watershed,type,form
-92.0248965,30.23692809,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08269067,30.14651017,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08261466,30.14648196,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02998811,30.2709994,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02897412,30.27102575,CITY-ROW,PLACENTIA,CURB INLET,
-92.05440759,30.18855313,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03460264,30.24409969,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0672951,30.20253312,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02816095,30.27082571,CITY-ROW,HORSESHOE,CURB INLET,
-92.02466323,30.15119778,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02603102,30.15129246,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02392345,30.14893401,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05368156,30.18785533,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05305872,30.14616635,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04686385,30.17904686,CITY-ROW,BILBO BASIN,CURB INLET,
-91.9776455,30.27608316,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0865892,30.19794102,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04580394,30.14574969,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04717496,30.14697395,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04750709,30.14713805,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04769707,30.14729934,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04779418,30.14702944,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04849033,30.14682707,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04827945,30.14668022,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04913233,30.14645678,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04979758,30.14803788,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04181859,30.1731216,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02922585,30.17281597,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02930554,30.17274107,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02654187,30.19558843,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00852478,30.2024334,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0083977,30.20241078,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00041646,30.19267484,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04006292,30.27114272,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03416897,30.20360162,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03586158,30.20093786,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01090876,30.20491936,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01035241,30.20514181,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02868666,30.17271092,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02925423,30.17256509,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02761185,30.19561237,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02800524,30.19583515,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03562831,30.2009446,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99416058,30.24468579,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00794781,30.23675083,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08314798,30.20816519,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01313574,30.22644644,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05820021,30.20598516,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00156399,30.2002425,CITY-ROW,CASEY NORTH,CURB INLET,
-91.98894935,30.25109251,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04346205,30.22180872,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04370197,30.22168856,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08269548,30.20823406,CITY-ROW,PLACENTIA,CURB INLET,
-92.04499835,30.22358605,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0048381,30.16262539,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06437093,30.1993772,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02497307,30.22174524,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02169121,30.21926413,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02930608,30.21471138,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01212353,30.15135541,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01326706,30.15079987,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01058498,30.21535454,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0354573,30.16998326,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01372526,30.20860904,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0134675,30.20843507,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01612925,30.21014483,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02626541,30.22688231,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02903698,30.22239056,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06921999,30.20000333,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06982907,30.20082257,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06759877,30.20614395,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0679964,30.20768662,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04592175,30.16474105,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08346148,30.1898609,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05189772,30.18428532,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05024852,30.18282164,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
